Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Month,Year,Price_per_unit,Profit_margin,Profit_per_unit
2022-12-17,Smartphone,Electronics,East,5,1365,310.66,12,2022,273.0,0.2275897435897436,62.132000000000005
2024-11-28,Camera,Electronics,West,6,4116,381.35,11,2024,686.0,0.09265063168124393,63.55833333333334
2022-04-07,Headphones,Accessories,South,8,904,181.45,4,2022,113.0,0.20071902654867255,22.68125
2024-12-05,Smartwatch,Electronics,South,1,70,10.64,12,2024,70.0,0.152,10.64
2023-09-03,Keyboard,Accessories,East,2,344,72.87,9,2023,172.0,0.21183139534883721,36.435
2023-08-19,Printer,Office,East,1,330,78.52,8,2023,330.0,0.23793939393939392,78.52
2024-08-17,Headphones,Accessories,South,2,518,34.22,8,2024,259.0,0.06606177606177606,17.11
2022-08-18,Mouse,Accessories,North,9,2763,458.4,8,2022,307.0,0.16590662323561345,50.93333333333333
2022-03-26,Smartwatch,Electronics,North,2,2298,343.53,3,2022,1149.0,0.14949086161879893,171.765
2024-10-02,Monitor,Accessories,South,1,436,73.89,10,2024,436.0,0.1694724770642202,73.89
2022-09-28,Mouse,Accessories,East,6,1824,213.47,9,2022,304.0,0.11703399122807018,35.57833333333333
2024-05-12,Laptop,Electronics,North,5,1540,411.83,5,2024,308.0,0.2674220779220779,82.366
2023-03-14,Tablet,Electronics,East,7,5572,385.82,3,2023,796.0,0.06924264178033022,55.11714285714286
2023-09-21,Monitor,Accessories,East,6,3030,335.71,9,2023,505.0,0.11079537953795379,55.95166666666666
2024-05-02,Monitor,Accessories,West,5,1245,345.84,5,2024,249.0,0.27778313253012044,69.16799999999999
2022-01-31,Tablet,Electronics,South,4,1252,326.69,1,2022,313.0,0.26093450479233227,81.6725
2024-06-04,Camera,Electronics,North,9,4959,479.28,6,2024,551.0,0.09664851784633999,53.25333333333333
2023-02-16,Monitor,Accessories,West,7,8162,443.81,2,2023,1166.0,0.05437515314873805,63.401428571428575
2023-05-26,Monitor,Accessories,East,5,1370,253.92,5,2023,274.0,0.18534306569343065,50.784
2023-12-28,Tablet,Electronics,North,3,3111,607.23,12,2023,1037.0,0.1951880424300868,202.41
2022-10-10,Mouse,Accessories,South,7,7805,1078.03,10,2022,1115.0,0.13812043561819345,154.00428571428571
2024-04-21,Smartphone,Electronics,South,9,10314,2729.6,4,2024,1146.0,0.26464999030444053,303.2888888888889
2023-09-29,Keyboard,Accessories,South,9,10782,2730.14,9,2023,1198.0,0.25321276201075865,303.3488888888889
2024-10-22,Monitor,Accessories,West,5,4375,987.96,10,2024,875.0,0.2258194285714286,197.592
2023-07-31,Monitor,Accessories,North,5,2265,595.05,7,2023,453.0,0.26271523178807943,119.00999999999999
2022-04-15,Laptop,Electronics,East,1,166,9.69,4,2022,166.0,0.05837349397590361,9.69
2024-04-24,Headphones,Accessories,North,7,7217,1481.7,4,2024,1031.0,0.2053069142302896,211.67142857142858
2022-01-16,Tablet,Electronics,East,3,1767,186.54,1,2022,589.0,0.10556876061120543,62.18
2023-12-06,Laptop,Electronics,East,3,2883,557.81,12,2023,961.0,0.19348248352410682,185.93666666666664
2024-09-04,Smartwatch,Electronics,South,3,1338,396.08,9,2024,446.0,0.2960239162929746,132.02666666666667
2024-08-24,Printer,Office,East,9,9459,604.06,8,2024,1051.0,0.06386087324241463,67.11777777777777
2022-06-10,Printer,Office,North,3,168,45.31,6,2022,56.0,0.26970238095238097,15.103333333333333
2022-10-03,Smartphone,Electronics,South,9,4536,479.78,10,2022,504.0,0.1057716049382716,53.30888888888889
2022-02-25,Mouse,Accessories,East,4,4404,793.7,2,2022,1101.0,0.18022252497729338,198.425
2023-08-18,Monitor,Accessories,North,4,1952,148.67,8,2023,488.0,0.07616290983606556,37.1675
2022-12-23,Mouse,Accessories,North,3,2004,467.76,12,2022,668.0,0.2334131736526946,155.92
2022-06-30,Keyboard,Accessories,South,4,468,131.48,6,2022,117.0,0.28094017094017093,32.87
2024-11-10,Smartphone,Electronics,West,9,8667,1597.49,11,2024,963.0,0.1843186800507673,177.4988888888889
2024-02-24,Printer,Office,West,7,6097,567.32,2,2024,871.0,0.09304904051172709,81.0457142857143
2022-04-11,Headphones,Accessories,South,9,4752,1415.65,4,2022,528.0,0.2979061447811448,157.29444444444445
2023-05-10,Keyboard,Accessories,East,1,1172,124.9,5,2023,1172.0,0.10656996587030718,124.9
2022-05-20,Keyboard,Accessories,North,2,1608,170.29,5,2022,804.0,0.10590174129353233,85.145
2023-05-21,Printer,Office,South,7,7595,969.07,5,2023,1085.0,0.12759315339038843,138.43857142857144
2024-07-17,Smartwatch,Electronics,West,1,1142,306.84,7,2024,1142.0,0.26868651488616463,306.84
2024-11-18,Keyboard,Accessories,North,2,116,13.67,11,2024,58.0,0.1178448275862069,6.835
2022-06-06,Smartphone,Electronics,East,9,3951,908.13,6,2022,439.0,0.22984813971146545,100.90333333333334
2023-12-21,Keyboard,Accessories,East,2,1606,138.96,12,2023,803.0,0.0865255292652553,69.48
2022-11-16,Headphones,Accessories,South,3,2025,403.0,11,2022,675.0,0.19901234567901235,134.33333333333334
2023-07-24,Smartwatch,Electronics,West,2,2006,235.52,7,2023,1003.0,0.11740777666999004,117.76
2024-06-05,Camera,Electronics,South,9,9423,652.06,6,2024,1047.0,0.0691987689695426,72.4511111111111
2022-08-24,Laptop,Electronics,North,4,2276,399.94,8,2022,569.0,0.17572056239015818,99.985
2022-08-22,Monitor,Accessories,West,5,4880,664.06,8,2022,976.0,0.136077868852459,132.81199999999998
2024-11-18,Laptop,Electronics,East,3,1773,183.15,11,2024,591.0,0.10329949238578681,61.050000000000004
2023-01-21,Smartwatch,Electronics,South,9,2718,195.97,1,2023,302.0,0.07210080941869021,21.774444444444445
2022-11-07,Headphones,Accessories,East,4,3168,939.45,11,2022,792.0,0.29654356060606063,234.8625
2022-01-31,Camera,Electronics,West,2,1716,368.06,1,2022,858.0,0.2144871794871795,184.03
2024-02-07,Smartphone,Electronics,West,2,214,14.08,2,2024,107.0,0.06579439252336448,7.04
2024-06-04,Camera,Electronics,East,2,2092,366.12,6,2024,1046.0,0.1750095602294455,183.06
2024-03-21,Headphones,Accessories,West,3,225,46.96,3,2024,75.0,0.20871111111111113,15.653333333333334
2023-03-26,Smartwatch,Electronics,East,1,859,217.67,3,2023,859.0,0.25339930151338763,217.67
2022-04-10,Printer,Office,West,2,2070,183.41,4,2022,1035.0,0.08860386473429951,91.705
2024-06-10,Keyboard,Accessories,South,6,3240,758.19,6,2024,540.0,0.23400925925925928,126.36500000000001
2022-10-08,Tablet,Electronics,East,2,1748,506.52,10,2022,874.0,0.2897711670480549,253.26
2023-07-06,Mouse,Accessories,West,8,2080,108.48,7,2023,260.0,0.052153846153846155,13.56
2022-06-18,Smartwatch,Electronics,North,3,2193,521.14,6,2022,731.0,0.23763793889648882,173.71333333333334
2023-06-08,Headphones,Accessories,West,5,2080,614.77,6,2023,416.0,0.2955625,122.954
2022-05-13,Mouse,Accessories,South,5,5070,986.39,5,2022,1014.0,0.1945542406311637,197.278
2024-03-08,Laptop,Electronics,South,7,469,47.4,3,2024,67.0,0.10106609808102344,6.771428571428571
2023-10-08,Printer,Office,South,1,802,153.55,10,2023,802.0,0.19145885286783043,153.55
2024-12-31,Smartphone,Electronics,West,6,930,213.6,12,2024,155.0,0.2296774193548387,35.6
2022-03-11,Smartwatch,Electronics,South,1,495,55.17,3,2022,495.0,0.11145454545454546,55.17
2024-08-01,Monitor,Accessories,East,6,4938,847.89,8,2024,823.0,0.1717071688942892,141.315
2022-08-21,Tablet,Electronics,South,2,1300,267.46,8,2022,650.0,0.2057384615384615,133.73
2024-12-11,Mouse,Accessories,South,7,2100,131.67,12,2024,300.0,0.06269999999999999,18.81
2024-03-13,Camera,Electronics,South,2,2248,636.52,3,2024,1124.0,0.2831494661921708,318.26
2023-12-05,Headphones,Accessories,North,8,7096,991.23,12,2023,887.0,0.13968855693348364,123.90375
2022-05-13,Headphones,Accessories,East,3,1992,252.21,5,2022,664.0,0.12661144578313255,84.07000000000001
2022-01-29,Camera,Electronics,South,4,4056,1189.26,1,2022,1014.0,0.29321005917159765,297.315
2022-12-22,Camera,Electronics,East,2,1986,208.88,12,2022,993.0,0.10517623363544813,104.44
2024-04-07,Printer,Office,East,3,1635,196.73,4,2024,545.0,0.12032415902140672,65.57666666666667
2022-03-05,Smartwatch,Electronics,East,9,3132,443.27,3,2022,348.0,0.141529374201788,49.25222222222222
2023-05-21,Smartphone,Electronics,South,8,7064,1554.52,5,2023,883.0,0.22006228765571914,194.315
2024-03-16,Camera,Electronics,East,1,907,249.2,3,2024,907.0,0.2747519294377067,249.2
2023-01-14,Mouse,Accessories,South,9,7938,1191.41,1,2023,882.0,0.1500894431846813,132.3788888888889
2023-11-11,Printer,Office,South,4,4360,1207.46,11,2023,1090.0,0.2769403669724771,301.865
2024-08-19,Keyboard,Accessories,West,3,375,95.04,8,2024,125.0,0.25344,31.680000000000003
2022-09-24,Monitor,Accessories,North,7,826,101.01,9,2022,118.0,0.12228813559322034,14.430000000000001
2023-11-04,Headphones,Accessories,East,1,1011,186.42,11,2023,1011.0,0.18439169139465875,186.42
2023-09-09,Mouse,Accessories,East,3,807,148.58,9,2023,269.0,0.18411400247831475,49.52666666666667
2024-12-17,Headphones,Accessories,North,2,1840,367.7,12,2024,920.0,0.19983695652173913,183.85
2022-02-07,Keyboard,Accessories,West,5,4550,1039.34,2,2022,910.0,0.2284263736263736,207.868
2024-01-07,Smartphone,Electronics,North,9,8793,901.7,1,2024,977.0,0.10254748095075629,100.1888888888889
2024-07-09,Headphones,Accessories,North,5,310,32.01,7,2024,62.0,0.10325806451612903,6.401999999999999
2023-11-28,Headphones,Accessories,East,3,1143,275.04,11,2023,381.0,0.24062992125984253,91.68
2022-03-10,Monitor,Accessories,West,3,2610,740.21,3,2022,870.0,0.28360536398467434,246.73666666666668
2022-07-31,Tablet,Electronics,West,6,1494,269.25,7,2022,249.0,0.18022088353413654,44.875
2023-07-05,Smartphone,Electronics,North,4,1524,189.32,7,2023,381.0,0.1242257217847769,47.33
2023-11-21,Tablet,Electronics,North,9,9441,2171.42,11,2023,1049.0,0.22999894079017055,241.2688888888889
2022-06-18,Smartphone,Electronics,South,4,3520,417.26,6,2022,880.0,0.11853977272727273,104.315
2023-03-29,Tablet,Electronics,West,2,390,103.99,3,2023,195.0,0.26664102564102565,51.995
2024-01-27,Printer,Office,South,3,3219,255.09,1,2024,1073.0,0.07924510717614167,85.03
2024-09-29,Laptop,Electronics,North,1,450,75.89,9,2024,450.0,0.16864444444444446,75.89
2023-08-12,Smartwatch,Electronics,South,4,828,216.98,8,2023,207.0,0.26205314009661834,54.245
2022-01-17,Printer,Office,East,1,1146,152.79,1,2022,1146.0,0.13332460732984291,152.79
2024-07-09,Monitor,Accessories,West,3,1986,361.33,7,2024,662.0,0.1819385699899295,120.44333333333333
2023-03-21,Smartwatch,Electronics,North,8,7264,1776.83,3,2023,908.0,0.244607654185022,222.10375
2023-06-08,Laptop,Electronics,East,7,7469,915.63,6,2023,1067.0,0.12259070826081135,130.80428571428573
2024-03-19,Laptop,Electronics,South,5,1385,165.55,3,2024,277.0,0.11953068592057763,33.11
2023-03-13,Tablet,Electronics,North,4,4556,315.07,3,2023,1139.0,0.06915496049165935,78.7675
2024-02-08,Monitor,Accessories,North,3,456,61.42,2,2024,152.0,0.13469298245614036,20.473333333333333
2024-11-15,Monitor,Accessories,North,2,1984,125.13,11,2024,992.0,0.0630695564516129,62.565
2024-09-17,Smartwatch,Electronics,North,6,5178,1321.58,9,2024,863.0,0.2552298184627269,220.26333333333332
2023-05-11,Smartwatch,Electronics,West,1,281,30.51,5,2023,281.0,0.10857651245551601,30.51
2024-11-26,Monitor,Accessories,South,9,3033,177.92,11,2024,337.0,0.058661391361688096,19.76888888888889
2022-03-27,Camera,Electronics,East,3,1107,65.88,3,2022,369.0,0.05951219512195122,21.959999999999997
2022-04-10,Mouse,Accessories,South,3,1446,356.7,4,2022,482.0,0.2466804979253112,118.89999999999999
2024-07-27,Printer,Office,North,3,1335,263.04,7,2024,445.0,0.19703370786516855,87.68
2023-01-23,Mouse,Accessories,South,2,266,20.11,1,2023,133.0,0.07560150375939849,10.055
2024-04-22,Smartphone,Electronics,West,6,648,162.3,4,2024,108.0,0.250462962962963,27.05
2023-03-15,Tablet,Electronics,South,2,344,80.87,3,2023,172.0,0.2350872093023256,40.435
2024-05-25,Smartphone,Electronics,West,6,5724,1640.19,5,2024,954.0,0.2865461215932914,273.365
2022-03-16,Headphones,Accessories,East,5,4920,323.38,3,2022,984.0,0.06572764227642276,64.676
2023-01-07,Camera,Electronics,West,5,5440,457.04,1,2023,1088.0,0.08401470588235295,91.408
2024-04-25,Smartphone,Electronics,West,7,7994,908.65,4,2024,1142.0,0.11366649987490618,129.80714285714285
2023-10-23,Camera,Electronics,South,9,3780,724.36,10,2023,420.0,0.19162962962962962,80.48444444444445
2023-05-27,Smartphone,Electronics,North,1,1017,209.97,5,2023,1017.0,0.20646017699115043,209.97
2023-01-31,Smartphone,Electronics,West,6,1578,82.85,1,2023,263.0,0.052503168567807346,13.808333333333332
2023-10-09,Smartphone,Electronics,South,2,912,161.37,10,2023,456.0,0.17694078947368422,80.685
2024-04-29,Laptop,Electronics,West,6,2520,182.59,4,2024,420.0,0.0724563492063492,30.43166666666667
2024-12-06,Mouse,Accessories,East,8,2632,262.55,12,2024,329.0,0.09975303951367781,32.81875
2023-07-10,Monitor,Accessories,West,6,6582,729.68,7,2023,1097.0,0.11085992099665755,121.61333333333333
2024-01-16,Camera,Electronics,East,8,3432,172.69,1,2024,429.0,0.05031759906759907,21.58625
2023-09-10,Keyboard,Accessories,South,2,1030,254.65,9,2023,515.0,0.24723300970873788,127.325
2022-10-13,Mouse,Accessories,West,8,1192,289.91,10,2022,149.0,0.24321308724832216,36.23875
2024-07-24,Printer,Office,West,9,7083,994.47,7,2024,787.0,0.1404023718763236,110.49666666666667
2022-02-22,Printer,Office,South,7,3675,227.14,2,2022,525.0,0.06180680272108843,32.44857142857143
2023-10-30,Monitor,Accessories,North,4,4740,833.27,10,2023,1185.0,0.175795358649789,208.3175
2024-04-14,Headphones,Accessories,East,4,1716,364.96,4,2024,429.0,0.21268065268065267,91.24
2023-02-07,Printer,Office,South,7,3528,260.06,2,2023,504.0,0.07371315192743765,37.151428571428575
2022-06-22,Camera,Electronics,South,3,777,71.72,6,2022,259.0,0.0923037323037323,23.906666666666666
2022-04-29,Camera,Electronics,East,4,3368,558.93,4,2022,842.0,0.16595308788598573,139.7325
2022-10-11,Tablet,Electronics,North,4,4240,251.46,10,2022,1060.0,0.05930660377358491,62.865
2022-04-15,Laptop,Electronics,South,3,3285,292.87,4,2022,1095.0,0.08915372907153729,97.62333333333333
2023-01-14,Smartphone,Electronics,South,6,4872,612.73,1,2023,812.0,0.12576559934318554,102.12166666666667
2022-08-24,Smartphone,Electronics,East,9,2466,638.41,8,2022,274.0,0.2588848337388483,70.93444444444444
2024-10-26,Tablet,Electronics,West,5,2465,497.19,10,2024,493.0,0.20169979716024342,99.438
2023-05-15,Tablet,Electronics,North,3,612,40.15,5,2023,204.0,0.0656045751633987,13.383333333333333
2022-10-25,Tablet,Electronics,South,5,4170,658.98,10,2022,834.0,0.15802877697841727,131.796
2023-03-13,Camera,Electronics,South,8,1088,160.33,3,2023,136.0,0.14736213235294118,20.04125
2024-07-30,Keyboard,Accessories,West,2,1626,354.49,7,2024,813.0,0.21801353013530136,177.245
2023-11-06,Smartphone,Electronics,North,6,6486,359.49,11,2023,1081.0,0.05542553191489362,59.915
2022-12-14,Monitor,Accessories,West,8,6968,1226.22,12,2022,871.0,0.17597876004592422,153.2775
2024-01-03,Smartphone,Electronics,North,1,357,82.86,1,2024,357.0,0.23210084033613446,82.86
2024-02-17,Laptop,Electronics,South,1,454,58.4,2,2024,454.0,0.12863436123348018,58.4
2024-04-04,Tablet,Electronics,East,3,3582,501.47,4,2024,1194.0,0.13999720826353992,167.15666666666667
2024-06-25,Tablet,Electronics,West,9,3762,484.75,6,2024,418.0,0.12885433280170122,53.861111111111114
2024-10-31,Smartwatch,Electronics,South,9,6642,394.48,10,2024,738.0,0.05939174947305029,43.83111111111111
2024-09-25,Monitor,Accessories,West,4,408,45.2,9,2024,102.0,0.1107843137254902,11.3
2024-03-08,Tablet,Electronics,West,1,105,25.26,3,2024,105.0,0.24057142857142857,25.26
2024-05-04,Tablet,Electronics,West,3,2682,584.69,5,2024,894.0,0.2180052199850858,194.89666666666668
2022-07-11,Keyboard,Accessories,East,7,497,76.31,7,2022,71.0,0.15354124748490947,10.901428571428571
2022-08-19,Printer,Office,South,7,4823,420.58,8,2022,689.0,0.08720298569355173,60.082857142857144
2024-10-01,Smartwatch,Electronics,North,8,4048,666.1,10,2024,506.0,0.164550395256917,83.2625
2023-10-19,Printer,Office,South,7,2758,459.02,10,2023,394.0,0.16643219724438,65.57428571428571
2022-12-23,Smartphone,Electronics,North,8,4096,266.35,12,2022,512.0,0.06502685546875,33.29375
2024-10-11,Printer,Office,North,8,7264,1318.0,10,2024,908.0,0.18144273127753305,164.75
2022-04-09,Mouse,Accessories,East,6,4302,957.38,4,2022,717.0,0.22254300325430032,159.56333333333333
2022-03-03,Printer,Office,North,7,3297,583.86,3,2022,471.0,0.17708826205641492,83.40857142857143
2023-01-27,Printer,Office,North,5,5960,1139.78,1,2023,1192.0,0.19123825503355704,227.956
2024-01-22,Keyboard,Accessories,West,1,386,114.9,1,2024,386.0,0.2976683937823834,114.9
2022-01-20,Printer,Office,West,1,684,170.36,1,2022,684.0,0.24906432748538013,170.36
2022-06-15,Laptop,Electronics,South,3,1275,168.64,6,2022,425.0,0.13226666666666664,56.21333333333333
2023-05-18,Mouse,Accessories,North,9,5949,368.51,5,2023,661.0,0.06194486468314002,40.94555555555556
2023-02-06,Camera,Electronics,East,7,5159,755.22,2,2023,737.0,0.14638883504555147,107.88857142857144
2022-07-01,Monitor,Accessories,North,4,1100,127.13,7,2022,275.0,0.11557272727272727,31.7825
2024-01-26,Mouse,Accessories,South,2,290,50.23,1,2024,145.0,0.17320689655172414,25.115
2023-08-05,Smartwatch,Electronics,East,8,7144,492.1,8,2023,893.0,0.06888297872340426,61.5125
2022-08-09,Keyboard,Accessories,West,5,4200,330.48,8,2022,840.0,0.07868571428571429,66.096
2022-02-08,Monitor,Accessories,North,6,5022,291.89,2,2022,837.0,0.05812226204699323,48.64833333333333
2024-12-13,Smartphone,Electronics,West,2,2354,371.34,12,2024,1177.0,0.1577485131690739,185.67
2024-10-10,Smartphone,Electronics,South,2,2032,149.7,10,2024,1016.0,0.07367125984251968,74.85
2024-10-15,Printer,Office,South,8,9528,1942.35,10,2024,1191.0,0.20385705289672543,242.79375
2024-05-25,Keyboard,Accessories,South,2,2372,275.88,5,2024,1186.0,0.11630691399662732,137.94
2022-02-14,Laptop,Electronics,West,3,2703,609.75,2,2022,901.0,0.2255826859045505,203.25
2023-05-04,Laptop,Electronics,South,4,1264,267.82,5,2023,316.0,0.21188291139240506,66.955
2024-05-21,Smartphone,Electronics,South,4,1624,333.74,5,2024,406.0,0.2055049261083744,83.435
2023-05-14,Mouse,Accessories,West,8,2976,507.77,5,2023,372.0,0.17062163978494624,63.47125
2024-07-02,Headphones,Accessories,West,6,4998,863.82,7,2024,833.0,0.17283313325330132,143.97
2024-04-18,Printer,Office,South,1,445,29.57,4,2024,445.0,0.06644943820224719,29.57
2022-10-20,Printer,Office,West,1,98,28.57,10,2022,98.0,0.29153061224489796,28.57
2022-08-22,Tablet,Electronics,North,7,4102,354.03,8,2022,586.0,0.0863066796684544,50.575714285714284
2022-01-11,Printer,Office,North,1,1016,171.31,1,2022,1016.0,0.16861220472440946,171.31
2023-08-18,Headphones,Accessories,South,4,1960,234.88,8,2023,490.0,0.11983673469387755,58.72
2024-09-15,Mouse,Accessories,West,7,2751,675.95,9,2024,393.0,0.24571065067248274,96.56428571428572
2022-07-15,Smartphone,Electronics,East,7,4032,742.98,7,2022,576.0,0.18427083333333333,106.14
2024-07-28,Smartphone,Electronics,West,7,5978,1791.25,7,2024,854.0,0.2996403479424557,255.89285714285714
2023-12-16,Headphones,Accessories,West,7,8050,2129.97,12,2023,1150.0,0.2645925465838509,304.28142857142853
2024-05-24,Monitor,Accessories,East,7,4648,1240.98,5,2024,664.0,0.2669922547332186,177.28285714285715
2022-06-14,Smartphone,Electronics,North,3,1119,108.68,6,2022,373.0,0.0971224307417337,36.22666666666667
2023-06-14,Printer,Office,South,9,2178,382.67,6,2023,242.0,0.17569788797061525,42.51888888888889
2024-12-11,Laptop,Electronics,East,1,918,180.31,12,2024,918.0,0.1964161220043573,180.31
